45, 0.013099, 0.021853, 0.000099887, 31.598, 0.8503
46, 0.013054, 0.021536, 0.000099881, 31.707, 0.8558
47, 0.012752, 0.021763, 0.000099876, 31.684, 0.8549
48, 0.012841, 0.022293, 0.000099871, 31.398, 0.8490
49, 0.012761, 0.021403, 0.000099865, 31.808, 0.8575
50, 0.012351, 0.021044, 0.000099859, 31.956, 0.8617
51, 0.012334, 0.021222, 0.000099854, 31.927, 0.8631
52, 0.012395, 0.020693, 0.000099848, 32.055, 0.8657
53, 0.012178, 0.020329, 0.000099842, 32.270, 0.8725
54, 0.012616, 0.021183, 0.000099835, 31.819, 0.8636
55, 0.012576, 0.020634, 0.000099829, 32.180, 0.8703
56, 0.012102, 0.020268, 0.000099823, 32.249, 0.8744
57, 0.012163, 0.021391, 0.000099816, 31.855, 0.8660
58, 0.012666, 0.021577, 0.000099810, 31.736, 0.8595
59, 0.012010, 0.019856, 0.000099803, 32.430, 0.8763
60, 0.011699, 0.019664, 0.000099796, 32.517, 0.8793
61, 0.011695, 0.019826, 0.000099789, 32.424, 0.8772
62, 0.011837, 0.019729, 0.000099782, 32.454, 0.8779
63, 0.011530, 0.019907, 0.000099775, 32.402, 0.8755
64, 0.011670, 0.019825, 0.000099768, 32.402, 0.8773
65, 0.011472, 0.019873, 0.000099760, 32.427, 0.8784
66, 0.011416, 0.019321, 0.000099753, 32.630, 0.8834
67, 0.011414, 0.019215, 0.000099745, 32.768, 0.8871
68, 0.011555, 0.019106, 0.000099737, 32.719, 0.8850
69, 0.011402, 0.019036, 0.000099729, 32.716, 0.8865
70, 0.011574, 0.019072, 0.000099721, 32.718, 0.8874
71, 0.011312, 0.018991, 0.000099713, 32.749, 0.8870
72, 0.011359, 0.019024, 0.000099705, 32.796, 0.8885
73, 0.011011, 0.018474, 0.000099697, 33.021, 0.8952
74, 0.010925, 0.019090, 0.000099688, 32.758, 0.8901
75, 0.010829, 0.018564, 0.000099679, 32.963, 0.8936
76, 0.010723, 0.019035, 0.000099671, 32.761, 0.8921
77, 0.010870, 0.018599, 0.000099662, 33.052, 0.8952
78, 0.011074, 0.019318, 0.000099653, 32.694, 0.8889
79, 0.011269, 0.018623, 0.000099644, 32.966, 0.8942
80, 0.011083, 0.018931, 0.000099635, 32.848, 0.8915
81, 0.010911, 0.018789, 0.000099625, 32.897, 0.8936
82, 0.010658, 0.018525, 0.000099616, 32.971, 0.8958
83, 0.010683, 0.018834, 0.000099607, 32.811, 0.8940
84, 0.010732, 0.018983, 0.000099597, 32.768, 0.8905
85, 0.010627, 0.018867, 0.000099587, 32.806, 0.8925
86, 0.010690, 0.018016, 0.000099577, 33.157, 0.9013
87, 0.010346, 0.018549, 0.000099567, 33.004, 0.8977
88, 0.010649, 0.018194, 0.000099557, 33.085, 0.9003
89, 0.010696, 0.018498, 0.000099547, 33.034, 0.8975
90, 0.010712, 0.018836, 0.000099537, 32.900, 0.8968
91, 0.010930, 0.018066, 0.000099526, 33.231, 0.8999
92, 0.010653, 0.017857, 0.000099516, 33.339, 0.9028
93, 0.010665, 0.018633, 0.000099505, 32.910, 0.8996
94, 0.010425, 0.019252, 0.000099494, 32.646, 0.8942
95, 0.010456, 0.018651, 0.000099483, 32.911, 0.8996
96, 0.010481, 0.018971, 0.000099472, 32.734, 0.8947
97, 0.010479, 0.017835, 0.000099461, 33.312, 0.9042
98, 0.010277, 0.018352, 0.000099450, 33.127, 0.9024
99, 0.010594, 0.017520, 0.000099438, 33.415, 0.9074
100, 0.010321, 0.017662, 0.000099427, 33.429, 0.9057
101, 0.010353, 0.018115, 0.000099415, 33.190, 0.9017
102, 0.010507, 0.019288, 0.000099403, 32.595, 0.8950
103, 0.010377, 0.017850, 0.000099392, 33.365, 0.9043
104, 0.010360, 0.018587, 0.000099380, 32.989, 0.9000
105, 0.010309, 0.017981, 0.000099368, 33.232, 0.9030
106, 0.010256, 0.017391, 0.000099355, 33.518, 0.9085
107, 0.009985, 0.017392, 0.000099343, 33.504, 0.9104
108, 0.010290, 0.017932, 0.000099331, 33.291, 0.9035
109, 0.010178, 0.017169, 0.000099318, 33.660, 0.9116
110, 0.010192, 0.017361, 0.000099305, 33.571, 0.9083
111, 0.010591, 0.018827, 0.000099293, 32.917, 0.8980
112, 0.010550, 0.017860, 0.000099280, 33.333, 0.9057
113, 0.010138, 0.017812, 0.000099267, 33.328, 0.9078
114, 0.010107, 0.017325, 0.000099254, 33.535, 0.9111
115, 0.010102, 0.017315, 0.000099240, 33.574, 0.9091
116, 0.009955, 0.017165, 0.000099227, 33.643, 0.9126
117, 0.010178, 0.017829, 0.000099214, 33.333, 0.9066
118, 0.010147, 0.017714, 0.000099200, 33.397, 0.9080
119, 0.009936, 0.017066, 0.000099186, 33.710, 0.9127
120, 0.009812, 0.017071, 0.000099173, 33.674, 0.9150
121, 0.009925, 0.017437, 0.000099159, 33.497, 0.9101
122, 0.009921, 0.017161, 0.000099145, 33.655, 0.9123
123, 0.009841, 0.016995, 0.000099130, 33.722, 0.9130
124, 0.009736, 0.018042, 0.000099116, 33.180, 0.9065
125, 0.009937, 0.016882, 0.000099102, 33.809, 0.9164
126, 0.009911, 0.017191, 0.000099087, 33.652, 0.9144
127, 0.009830, 0.017228, 0.000099073, 33.703, 0.9141
128, 0.010064, 0.017009, 0.000099058, 33.688, 0.9162
129, 0.010080, 0.018160, 0.000099043, 33.319, 0.9097
130, 0.009981, 0.017187, 0.000099028, 33.648, 0.9124
131, 0.009685, 0.017414, 0.000099013, 33.493, 0.9097
132, 0.009917, 0.017099, 0.000098998, 33.697, 0.9130
133, 0.009712, 0.017550, 0.000098983, 33.502, 0.9099
134, 0.009917, 0.016770, 0.000098967, 33.849, 0.9148
135, 0.009621, 0.017742, 0.000098952, 33.331, 0.9082
136, 0.009627, 0.016706, 0.000098936, 33.917, 0.9173
137, 0.009487, 0.017333, 0.000098920, 33.594, 0.9121
138, 0.009723, 0.016946, 0.000098904, 33.804, 0.9127
139, 0.009880, 0.016602, 0.000098888, 33.929, 0.9171
140, 0.009662, 0.016519, 0.000098872, 33.972, 0.9199
141, 0.009780, 0.017124, 0.000098856, 33.672, 0.9144
142, 0.009796, 0.016894, 0.000098840, 33.817, 0.9160
143, 0.009659, 0.016774, 0.000098823, 33.877, 0.9155
144, 0.009755, 0.017111, 0.000098807, 33.707, 0.9137
145, 0.009665, 0.016733, 0.000098790, 33.862, 0.9167
146, 0.009489, 0.017469, 0.000098773, 33.492, 0.9100
147, 0.009694, 0.017126, 0.000098756, 33.706, 0.9168
148, 0.009344, 0.016771, 0.000098739, 33.900, 0.9172
149, 0.009369, 0.016683, 0.000098722, 33.937, 0.9181
150, 0.009557, 0.017122, 0.000098705, 33.672, 0.9150
151, 0.009500, 0.016822, 0.000098688, 33.927, 0.9185
152, 0.009688, 0.016589, 0.000098670, 34.003, 0.9189
153, 0.009906, 0.016737, 0.000098653, 33.856, 0.9165
154, 0.009655, 0.017016, 0.000098635, 33.734, 0.9164
155, 0.009645, 0.016440, 0.000098617, 34.034, 0.9208
156, 0.009522, 0.016273, 0.000098599, 34.156, 0.9210
157, 0.009478, 0.016738, 0.000098581, 33.921, 0.9160
158, 0.009550, 0.016786, 0.000098563, 33.916, 0.9178
159, 0.009428, 0.016473, 0.000098545, 34.076, 0.9221
160, 0.009523, 0.017089, 0.000098526, 33.733, 0.9166
161, 0.009626, 0.016595, 0.000098508, 33.956, 0.9191
162, 0.009430, 0.016604, 0.000098489, 33.993, 0.9211
163, 0.009436, 0.016644, 0.000098470, 34.007, 0.9215
164, 0.009250, 0.016690, 0.000098452, 33.979, 0.9185
165, 0.009365, 0.016448, 0.000098433, 34.096, 0.9212
166, 0.009525, 0.016566, 0.000098414, 33.978, 0.9221
167, 0.009351, 0.016619, 0.000098394, 33.977, 0.9189
168, 0.009522, 0.016795, 0.000098375, 33.815, 0.9149
169, 0.009357, 0.016788, 0.000098356, 33.904, 0.9170
170, 0.009294, 0.017587, 0.000098336, 33.497, 0.9144
171, 0.009379, 0.016947, 0.000098316, 33.797, 0.9144
172, 0.009274, 0.016212, 0.000098297, 34.227, 0.9247
173, 0.009668, 0.016567, 0.000098277, 34.012, 0.9198
174, 0.009488, 0.016423, 0.000098257, 34.109, 0.9234
175, 0.009291, 0.016458, 0.000098237, 34.134, 0.9223
176, 0.009399, 0.016653, 0.000098217, 33.970, 0.9223
177, 0.009379, 0.016385, 0.000098196, 34.153, 0.9225
178, 0.009255, 0.016397, 0.000098176, 34.130, 0.9204
179, 0.009366, 0.016824, 0.000098155, 33.877, 0.9224
180, 0.009690, 0.017081, 0.000098135, 33.820, 0.9187
181, 0.009286, 0.016460, 0.000098114, 34.071, 0.9221
182, 0.009442, 0.016524, 0.000098093, 34.073, 0.9205
183, 0.009282, 0.016407, 0.000098072, 34.106, 0.9230
184, 0.009407, 0.016858, 0.000098051, 33.932, 0.9179
185, 0.009409, 0.016780, 0.000098030, 33.889, 0.9175
186, 0.009210, 0.016887, 0.000098008, 33.848, 0.9172
187, 0.009390, 0.016872, 0.000097987, 33.802, 0.9164
188, 0.009202, 0.016791, 0.000097965, 33.934, 0.9196
189, 0.009532, 0.016536, 0.000097944, 34.019, 0.9231
190, 0.009304, 0.017059, 0.000097922, 33.830, 0.9198
191, 0.009220, 0.016379, 0.000097900, 34.124, 0.9229
192, 0.009559, 0.016863, 0.000097878, 33.835, 0.9188
193, 0.009368, 0.016409, 0.000097856, 34.056, 0.9218
194, 0.009144, 0.016707, 0.000097834, 33.931, 0.9183
195, 0.008982, 0.016165, 0.000097812, 34.356, 0.9274
196, 0.009320, 0.016141, 0.000097789, 34.250, 0.9242
197, 0.009341, 0.016459, 0.000097767, 34.063, 0.9201
198, 0.009391, 0.016214, 0.000097744, 34.239, 0.9244
199, 0.008946, 0.016344, 0.000097721, 34.184, 0.9247
200, 0.009304, 0.017090, 0.000097698, 33.759, 0.9138
201, 0.009229, 0.016047, 0.000097675, 34.310, 0.9254
202, 0.009117, 0.016316, 0.000097652, 34.151, 0.9242
203, 0.008947, 0.016399, 0.000097629, 34.159, 0.9239
204, 0.008872, 0.015989, 0.000097606, 34.451, 0.9291
205, 0.009027, 0.016717, 0.000097582, 33.969, 0.9200
206, 0.009106, 0.016471, 0.000097559, 34.085, 0.9249
207, 0.009034, 0.016639, 0.000097535, 33.950, 0.9207
208, 0.008941, 0.016004, 0.000097511, 34.323, 0.9257
209, 0.008869, 0.016242, 0.000097487, 34.310, 0.9264
210, 0.009158, 0.015781, 0.000097463, 34.562, 0.9298
211, 0.009223, 0.016247, 0.000097439, 34.285, 0.9265
212, 0.008964, 0.016042, 0.000097415, 34.306, 0.9252
213, 0.009048, 0.016896, 0.000097390, 33.858, 0.9222
214, 0.009187, 0.016114, 0.000097366, 34.292, 0.9285
215, 0.009000, 0.016663, 0.000097341, 33.978, 0.9222
216, 0.008979, 0.016220, 0.000097317, 34.327, 0.9261
217, 0.008883, 0.016799, 0.000097292, 33.924, 0.9212
218, 0.009049, 0.016185, 0.000097267, 34.322, 0.9271
219, 0.008897, 0.016116, 0.000097242, 34.288, 0.9256
220, 0.009216, 0.016435, 0.000097217, 34.248, 0.9264
221, 0.009190, 0.015978, 0.000097192, 34.353, 0.9230
222, 0.009029, 0.016428, 0.000097167, 34.173, 0.9211
223, 0.009010, 0.015739, 0.000097141, 34.517, 0.9292
224, 0.009150, 0.016146, 0.000097116, 34.419, 0.9279
225, 0.008806, 0.015773, 0.000097090, 34.507, 0.9285
226, 0.008782, 0.015748, 0.000097064, 34.519, 0.9314
227, 0.008855, 0.015858, 0.000097038, 34.477, 0.9282
228, 0.008660, 0.015894, 0.000097012, 34.416, 0.9287
229, 0.008875, 0.015459, 0.000096986, 34.735, 0.9325
230, 0.008628, 0.016082, 0.000096960, 34.335, 0.9279
231, 0.008610, 0.015764, 0.000096934, 34.579, 0.9319
232, 0.008884, 0.016217, 0.000096907, 34.225, 0.9236
233, 0.008841, 0.016069, 0.000096881, 34.318, 0.9293
234, 0.008829, 0.016302, 0.000096854, 34.381, 0.9287
235, 0.009055, 0.015947, 0.000096827, 34.356, 0.9273
236, 0.009282, 0.015928, 0.000096800, 34.398, 0.9273
237, 0.008913, 0.016099, 0.000096773, 34.352, 0.9278
238, 0.008943, 0.016452, 0.000096746, 34.203, 0.9261
239, 0.008689, 0.016510, 0.000096719, 34.092, 0.9241
240, 0.008811, 0.016048, 0.000096692, 34.357, 0.9295
241, 0.008857, 0.015739, 0.000096664, 34.489, 0.9298
242, 0.008787, 0.016826, 0.000096637, 33.861, 0.9249
243, 0.008626, 0.015515, 0.000096609, 34.653, 0.9303
244, 0.008818, 0.015408, 0.000096581, 34.742, 0.9331
245, 0.008404, 0.015627, 0.000096554, 34.654, 0.9322
246, 0.008562, 0.015702, 0.000096526, 34.680, 0.9313
247, 0.008494, 0.016186, 0.000096498, 34.292, 0.9258
248, 0.008868, 0.016464, 0.000096469, 34.072, 0.9271
249, 0.008750, 0.015785, 0.000096441, 34.535, 0.9315
250, 0.008795, 0.015318, 0.000096413, 34.767, 0.9321
251, 0.008849, 0.015721, 0.000096384, 34.526, 0.9301
252, 0.008642, 0.016152, 0.000096356, 34.469, 0.9327
253, 0.008431, 0.015538, 0.000096327, 34.762, 0.9366
254, 0.008537, 0.016061, 0.000096298, 34.399, 0.9292
255, 0.008527, 0.015758, 0.000096269, 34.487, 0.9290
256, 0.008641, 0.015445, 0.000096240, 34.875, 0.9373
257, 0.008587, 0.015914, 0.000096211, 34.404, 0.9340
258, 0.008502, 0.015588, 0.000096182, 34.631, 0.9328
259, 0.008483, 0.015332, 0.000096152, 34.842, 0.9352
260, 0.008454, 0.015149, 0.000096123, 34.897, 0.9364
261, 0.008396, 0.015612, 0.000096093, 34.679, 0.9337
262, 0.008437, 0.015343, 0.000096064, 34.819, 0.9356
263, 0.008455, 0.016098, 0.000096034, 34.314, 0.9273
264, 0.008357, 0.015503, 0.000096004, 34.787, 0.9359
265, 0.008523, 0.015108, 0.000095974, 34.987, 0.9384
266, 0.008511, 0.015113, 0.000095944, 34.957, 0.9365
267, 0.008665, 0.015223, 0.000095914, 34.957, 0.9391
268, 0.008306, 0.015133, 0.000095883, 34.998, 0.9394
269, 0.008518, 0.016125, 0.000095853, 34.355, 0.9305
270, 0.008445, 0.015094, 0.000095822, 34.970, 0.9361
271, 0.008229, 0.015207, 0.000095792, 34.915, 0.9388
272, 0.008351, 0.015255, 0.000095761, 34.893, 0.9371
273, 0.008190, 0.015211, 0.000095730, 34.878, 0.9364
274, 0.008248, 0.015246, 0.000095699, 34.927, 0.9368
275, 0.008364, 0.015213, 0.000095668, 34.921, 0.9383
276, 0.008329, 0.015486, 0.000095637, 34.777, 0.9362
277, 0.008431, 0.014822, 0.000095606, 35.134, 0.9403
278, 0.008384, 0.014753, 0.000095574, 35.199, 0.9409
279, 0.008374, 0.015031, 0.000095543, 35.005, 0.9384
280, 0.008189, 0.014950, 0.000095511, 35.066, 0.9406
281, 0.008356, 0.015198, 0.000095479, 34.883, 0.9385
282, 0.008241, 0.015130, 0.000095447, 35.008, 0.9392
283, 0.008494, 0.015078, 0.000095416, 34.940, 0.9361
284, 0.008301, 0.014830, 0.000095384, 35.227, 0.9406
285, 0.008256, 0.015029, 0.000095351, 35.092, 0.9402
286, 0.008325, 0.014704, 0.000095319, 35.241, 0.9428
287, 0.008176, 0.014465, 0.000095287, 35.387, 0.9446
288, 0.008234, 0.014736, 0.000095254, 35.163, 0.9410
289, 0.008238, 0.014595, 0.000095222, 35.345, 0.9456
290, 0.008106, 0.014876, 0.000095189, 35.084, 0.9411
291, 0.008253, 0.015272, 0.000095156, 34.836, 0.9350
292, 0.008327, 0.015006, 0.000095123, 35.057, 0.9393
293, 0.008390, 0.014769, 0.000095090, 35.249, 0.9442
294, 0.008469, 0.015116, 0.000095057, 34.991, 0.9389
295, 0.008424, 0.014834, 0.000095024, 35.176, 0.9406
296, 0.008203, 0.014890, 0.000094991, 35.084, 0.9354
297, 0.008208, 0.015029, 0.000094957, 35.059, 0.9393
298, 0.008110, 0.015025, 0.000094924, 35.120, 0.9437
299, 0.008310, 0.014648, 0.000094890, 35.284, 0.9429
300, 0.008311, 0.015267, 0.000094857, 34.854, 0.9371
301, 0.008311, 0.015055, 0.000094823, 34.982, 0.9405
302, 0.008431, 0.014689, 0.000094789, 35.304, 0.9444
303, 0.008130, 0.014924, 0.000094755, 35.167, 0.9434
304, 0.008206, 0.014812, 0.000094721, 35.147, 0.9399
305, 0.008120, 0.014902, 0.000094686, 34.996, 0.9411
306, 0.008218, 0.014868, 0.000094652, 35.152, 0.9415
307, 0.008123, 0.014658, 0.000094618, 35.295, 0.9453
308, 0.008256, 0.014681, 0.000094583, 35.298, 0.9421
309, 0.008548, 0.014593, 0.000094548, 35.260, 0.9408
310, 0.008364, 0.014794, 0.000094514, 35.208, 0.9409
311, 0.008041, 0.014874, 0.000094479, 35.148, 0.9411
312, 0.008214, 0.014649, 0.000094444, 35.314, 0.9455
313, 0.008205, 0.014994, 0.000094409, 35.124, 0.9426
314, 0.007951, 0.014983, 0.000094374, 35.070, 0.9402
315, 0.008195, 0.015243, 0.000094338, 34.932, 0.9429
316, 0.008149, 0.015322, 0.000094303, 34.835, 0.9380
317, 0.008267, 0.014607, 0.000094268, 35.246, 0.9433
318, 0.008206, 0.014765, 0.000094232, 35.204, 0.9452
319, 0.008081, 0.015147, 0.000094196, 34.923, 0.9392
320, 0.008054, 0.014736, 0.000094160, 35.355, 0.9472
321, 0.008071, 0.014676, 0.000094125, 35.287, 0.9439
322, 0.008356, 0.014553, 0.000094089, 35.379, 0.9477
323, 0.008110, 0.015359, 0.000094052, 34.905, 0.9402
324, 0.008342, 0.014576, 0.000094016, 35.276, 0.9410
325, 0.008503, 0.014412, 0.000093980, 35.444, 0.9446
326, 0.008121, 0.014328, 0.000093944, 35.526, 0.9453
327, 0.007943, 0.014708, 0.000093907, 35.227, 0.9427
328, 0.008061, 0.014925, 0.000093870, 35.145, 0.9403
329, 0.008285, 0.014702, 0.000093834, 35.279, 0.9424
330, 0.008066, 0.014691, 0.000093797, 35.333, 0.9454
331, 0.007934, 0.014553, 0.000093760, 35.342, 0.9416
332, 0.008015, 0.015002, 0.000093723, 34.978, 0.9403
333, 0.007884, 0.015010, 0.000093686, 35.075, 0.9442
334, 0.007912, 0.014500, 0.000093649, 35.408, 0.9433
335, 0.008139, 0.014813, 0.000093611, 35.194, 0.9399
336, 0.008077, 0.014981, 0.000093574, 35.117, 0.9427
337, 0.008114, 0.014994, 0.000093536, 35.107, 0.9401
338, 0.008125, 0.014609, 0.000093499, 35.365, 0.9449
339, 0.008130, 0.014392, 0.000093461, 35.588, 0.9481
340, 0.008031, 0.014262, 0.000093423, 35.510, 0.9439
341, 0.007675, 0.014622, 0.000093385, 35.332, 0.9451
342, 0.008003, 0.014789, 0.000093347, 35.195, 0.9425
343, 0.008036, 0.015652, 0.000093309, 34.694, 0.9358
344, 0.008075, 0.014428, 0.000093271, 35.384, 0.9398
345, 0.007902, 0.014473, 0.000093233, 35.463, 0.9451
346, 0.008072, 0.014390, 0.000093194, 35.402, 0.9436
347, 0.008052, 0.014611, 0.000093156, 35.361, 0.9450
348, 0.007840, 0.014507, 0.000093117, 35.354, 0.9415
349, 0.007840, 0.014998, 0.000093078, 35.079, 0.9412
350, 0.007807, 0.014795, 0.000093039, 35.269, 0.9421
351, 0.007879, 0.014540, 0.000093000, 35.349, 0.9411
352, 0.007838, 0.015029, 0.000092961, 34.996, 0.9383
353, 0.008053, 0.014589, 0.000092922, 35.315, 0.9421
354, 0.007927, 0.014728, 0.000092883, 35.220, 0.9415
355, 0.008039, 0.015235, 0.000092844, 34.961, 0.9413
356, 0.008125, 0.014669, 0.000092804, 35.250, 0.9437
357, 0.008061, 0.014537, 0.000092765, 35.408, 0.9453
358, 0.008189, 0.014569, 0.000092725, 35.372, 0.9427
359, 0.007835, 0.014781, 0.000092685, 35.190, 0.9418
360, 0.008066, 0.014406, 0.000092646, 35.473, 0.9437
361, 0.008049, 0.015060, 0.000092606, 35.053, 0.9408
362, 0.007881, 0.014859, 0.000092566, 35.246, 0.9398
363, 0.008025, 0.014584, 0.000092525, 35.389, 0.9442
364, 0.007935, 0.014639, 0.000092485, 35.280, 0.9459
365, 0.007822, 0.014598, 0.000092445, 35.321, 0.9433
366, 0.008009, 0.014650, 0.000092404, 35.359, 0.9480
367, 0.007824, 0.014844, 0.000092364, 35.121, 0.9417
368, 0.007579, 0.014143, 0.000092323, 35.646, 0.9454
369, 0.007936, 0.014896, 0.000092283, 35.266, 0.9418
370, 0.007839, 0.014305, 0.000092242, 35.590, 0.9458
371, 0.008139, 0.013962, 0.000092201, 35.759, 0.9483
372, 0.008029, 0.014653, 0.000092160, 35.295, 0.9447
373, 0.008156, 0.014347, 0.000092119, 35.448, 0.9469
374, 0.007839, 0.014738, 0.000092078, 35.292, 0.9428
375, 0.007674, 0.014468, 0.000092036, 35.452, 0.9466
376, 0.007826, 0.014548, 0.000091995, 35.391, 0.9449
377, 0.008026, 0.014287, 0.000091953, 35.521, 0.9457
378, 0.007849, 0.014396, 0.000091912, 35.484, 0.9451
379, 0.007765, 0.014789, 0.000091870, 35.223, 0.9434
380, 0.007662, 0.014588, 0.000091828, 35.274, 0.9422
381, 0.007531, 0.014073, 0.000091786, 35.734, 0.9499
382, 0.007499, 0.014268, 0.000091744, 35.651, 0.9486
383, 0.007819, 0.014497, 0.000091702, 35.370, 0.9421
384, 0.007851, 0.014059, 0.000091660, 35.724, 0.9461
385, 0.007726, 0.014102, 0.000091618, 35.735, 0.9491
386, 0.007809, 0.014786, 0.000091575, 35.393, 0.9473
387, 0.007670, 0.014368, 0.000091533, 35.473, 0.9455
388, 0.007802, 0.014243, 0.000091490, 35.602, 0.9471
389, 0.007863, 0.014540, 0.000091448, 35.416, 0.9472
390, 0.007631, 0.014774, 0.000091405, 35.153, 0.9421
391, 0.008080, 0.014878, 0.000091362, 35.141, 0.9440
392, 0.008029, 0.014692, 0.000091319, 35.313, 0.9437
393, 0.007870, 0.014819, 0.000091276, 35.231, 0.9470
394, 0.007677, 0.014137, 0.000091233, 35.748, 0.9513
395, 0.007680, 0.014404, 0.000091190, 35.513, 0.9475
396, 0.007735, 0.015361, 0.000091146, 35.035, 0.9421
397, 0.007831, 0.014305, 0.000091103, 35.723, 0.9511
398, 0.007741, 0.014012, 0.000091059, 35.866, 0.9524
399, 0.007953, 0.014723, 0.000091016, 35.200, 0.9401
400, 0.008102, 0.015073, 0.000090972, 35.044, 0.9363
401, 0.008135, 0.014142, 0.000090928, 35.652, 0.9486
402, 0.007733, 0.014341, 0.000090884, 35.514, 0.9438
403, 0.007741, 0.014137, 0.000090840, 35.645, 0.9476
404, 0.007692, 0.014059, 0.000090796, 35.723, 0.9492
405, 0.007717, 0.014102, 0.000090752, 35.739, 0.9498
406, 0.007575, 0.014215, 0.000090708, 35.634, 0.9472
407, 0.007679, 0.014861, 0.000090663, 35.335, 0.9482
408, 0.007724, 0.014074, 0.000090619, 35.772, 0.9505
409, 0.007653, 0.014246, 0.000090574, 35.714, 0.9483
410, 0.007695, 0.014227, 0.000090530, 35.623, 0.9477
411, 0.007839, 0.014578, 0.000090485, 35.432, 0.9464
412, 0.007722, 0.014283, 0.000090440, 35.665, 0.9485
413, 0.007729, 0.014024, 0.000090395, 35.717, 0.9462
414, 0.008020, 0.014518, 0.000090350, 35.381, 0.9383
415, 0.008009, 0.014319, 0.000090305, 35.556, 0.9439
416, 0.007753, 0.014394, 0.000090260, 35.488, 0.9439
417, 0.007805, 0.014569, 0.000090215, 35.355, 0.9447
418, 0.007804, 0.015503, 0.000090169, 34.841, 0.9394
419, 0.007786, 0.014937, 0.000090124, 35.197, 0.9439
420, 0.007673, 0.014435, 0.000090078, 35.503, 0.9460
421, 0.007706, 0.014737, 0.000090032, 35.253, 0.9422
422, 0.007821, 0.014272, 0.000089987, 35.576, 0.9465
423, 0.007547, 0.014064, 0.000089941, 35.783, 0.9478
424, 0.007837, 0.014684, 0.000089895, 35.265, 0.9434
425, 0.007672, 0.014679, 0.000089849, 35.274, 0.9438
426, 0.007790, 0.014249, 0.000089803, 35.662, 0.9486
427, 0.007860, 0.014345, 0.000089756, 35.662, 0.9477
428, 0.007457, 0.014139, 0.000089710, 35.720, 0.9489
429, 0.007759, 0.014346, 0.000089664, 35.596, 0.9488
430, 0.007665, 0.013960, 0.000089617, 35.874, 0.9520
431, 0.007958, 0.014030, 0.000089570, 35.740, 0.9477
432, 0.007626, 0.014016, 0.000089524, 35.754, 0.9497
433, 0.007585, 0.014461, 0.000089477, 35.443, 0.9469
434, 0.007798, 0.014010, 0.000089430, 35.828, 0.9493
435, 0.007744, 0.013951, 0.000089383, 35.812, 0.9493
436, 0.007704, 0.014282, 0.000089336, 35.698, 0.9492
437, 0.007634, 0.014423, 0.000089289, 35.610, 0.9473
